basin_code,basin_name,native_richness,exotic_richness,total_richness,latitude,longitude
Riguldi,Riguldi,8,0,8,59.10217632,23.51888071
Lake.Lewis,Lake.Lewis,8,0,8,,
Newcastle.Waters,Newcastle.Waters,8,0,8,,
Songji.ri,Songji.ri,8,1,9,35.00403817,128.0550129
Hwabuk.chon,Hwabuk.chon,8,0,8,33.521804,126.555968
Saektal.chon,Saektal.chon,8,1,9,33.236251,126.424309
Soppan.nae,Soppan.nae,8,1,9,33.238471,126.554307
Kunnae,Kunnae,8,1,9,33.230415,126.487084
Penang.Bahang,Penang.Bahang,8,1,9,5.460466946,100.2137496
Rio.Lopese,Rio.Lopese,8,0,8,3.742082,8.674584
Poduste.Jogi,Poduste.Jogi,8,0,8,58.24305673,22.46153728
Curaguate.2,Curaguate.2,8,0,8,10.786528,-61.394027
Tompire,Tompire,8,0,8,10.784028,-60.945694
Couva,Couva,8,0,8,10.438472,-61.487084
Guayaguayare,Guayaguayare,8,0,8,10.2040055,-61.003192
Los.Blanquizales,Los.Blanquizales,8,0,8,10.085972,-61.793193
Nuku.Hiva2,Nuku.Hiva2,8,0,8,-8.828656391,-140.0472721
Nuku.Hiva1,Nuku.Hiva1,8,0,8,-8.943054,-140.168336
Ua.Huka2,Ua.Huka2,8,0,8,-8.929044534,-139.5351296
Hiva.Oa2,Hiva.Oa2,8,0,8,-9.811112,-139.030274
Saint.Etienne,Saint.Etienne,8,4,12,-21.304582,55.404861
Songdong.ni,Songdong.ni,8,1,9,35.94065517,129.5559205
Wollae,Wollae,8,0,8,35.31123747,129.2975092
Pongnam.dong,Pongnam.dong,8,1,9,34.9242943,128.1174862
Kawatana,Kawatana,8,0,8,33.05402452,129.8482173
Adako.un,Adako.un,8,1,9,34.38592,136.90747
Hazako,Hazako,8,1,9,34.313888,136.77417
Hanami,Hanami,8,0,8,35.63202087,140.0451786
Maharlu,Maharlu,8,4,12,,
Santa.Ana,Santa.Ana,8,28,36,33.62466193,-117.9613001
San.Antonio.creek,San.Antonio.creek,8,0,8,34.8028198,-120.6281244
Palo.Blanco.creek,Palo.Blanco.creek,8,0,8,27.2570338,-97.6312932
Paya,Paya,8,0,8,2.764987,104.121568
Huasco,Huasco,7,1,8,-28.44130121,-71.20752121
Lago.Epecuen,Lago.Epecuen,7,0,7,,
Yelcho,Yelcho,7,3,10,-42.96817936,-72.7495951
Jaboatao,Jaboatao,7,1,8,-8.248911027,-34.93360948
Dartmouth,Dartmouth,7,1,8,48.85966048,-64.43095547
Casas.Grandes,Casas.Grandes,7,0,7,,
Madeleine,Madeleine,7,1,8,48.57306242,-64.28134237
Port.Daniel,Port.Daniel,7,0,7,48.15968828,-64.95809105
Saint.Jean.Qc,Saint.Jean.Qc,7,1,8,48.77687683,-64.42193163
San.Diego,San.Diego,7,35,42,32.75155034,-117.2497584
South.Stann,South.Stann,7,0,7,16.57851532,-88.35013683
Walker.USA,Walker.USA,7,17,24,,
York.Can,York.Can,7,2,9,48.8226594,-64.53897385
Acisu,Acisu,7,1,8,36.8343711,31.12725386
Agri,Agri,7,10,17,40.21491131,16.7391464
Alara,Alara,7,2,9,36.6635462,31.64792887
Biferno,Biferno,7,10,17,41.98014336,15.02892798
Leca,Leca,7,6,13,41.18234856,-8.701968855
Orkla,Orkla,7,1,8,63.32544587,9.856700066
Pestchanka,Pestchanka,7,0,7,69.02537343,49.88818797
Saltelva,Saltelva,7,1,8,67.2083078,15.39747116
Trigno,Trigno,7,3,10,42.06635163,14.7998153
Vefsna,Vefsna,7,1,8,65.85578034,13.176036
Marion.creek,Marion.creek,7,0,7,-21.72963358,149.4582194
Mosquito.creek,Mosquito.creek,7,3,10,,
Lake.Machattie,Lake.Machattie,7,0,7,,
Gurrbirri.creek,Gurrbirri.creek,7,0,7,-14.531834,125.68109
Jeannie,Jeannie,7,0,7,-14.660277,144.918885
Bloomfield,Bloomfield,7,0,7,-15.924723,145.383331
Playford,Playford,7,0,7,,
Coomera,Coomera,7,1,8,-27.82891899,153.3969104
Gawler,Gawler,7,1,8,-34.672223,138.43666
Marbelup.Brook,Marbelup.Brook,7,2,9,-35.052501,117.695831
Franklin,Franklin,7,0,7,-38.702779,146.286393
Great.Musselroe,Great.Musselroe,7,1,8,-40.83461161,148.155888
Black,Black,7,1,8,-40.839261,145.320206
Detention,Detention,7,1,8,-40.869999,145.439163
Hurst.creek,Hurst.creek,7,1,8,-40.987172,147.391922
Don.Tasman,Don.Tasman,7,1,8,-41.16157076,146.3343473
Davey,Davey,7,0,7,-43.277858,145.924043
Lune,Lune,7,1,8,-43.455556,146.9719844
Cidurian,Cidurian,7,3,10,-5.999999,106.395279
Appuvar,Appuvar,7,0,7,-1.639978278,138.1936854
Sungai.Tor,Sungai.Tor,7,0,7,-1.95856,138.902602
Sungai.Biri,Sungai.Biri,7,0,7,-2.15083,139.358062
Rainu,Rainu,7,0,7,-3.151111,142.381103
Waihopai,Waihopai,7,1,8,-46.44516534,168.3257105
Oruawharo,Oruawharo,7,3,10,-36.270451,174.390274
Waimai,Waimai,7,0,7,-37.633611,174.79361
Raukokore,Raukokore,7,0,7,-37.652778,177.862503
Ihunui,Ihunui,7,0,7,-38.38111758,178.3259151
Bay.View,Bay.View,7,3,10,-39.480834,176.922776
Mangakuri,Mangakuri,7,0,7,-39.976665,176.914047
Wainui,Wainui,7,0,7,-40.498612,176.55806
Owahanga,Owahanga,7,0,7,-40.635276,176.395553
Kaiwhata,Kaiwhata,7,0,7,-41.20403478,175.9888055
Pahaoa,Pahaoa,7,1,8,-41.39905888,175.7197905
Awarua,Awarua,7,1,8,-44.385555,167.9730178
Pareora,Pareora,7,2,9,-44.49682615,171.2178022
Palinup,Palinup,7,1,8,-34.47893622,118.9061476
Waigeo,Waigeo,7,0,7,-0.043887143,131.0040011
Kushiro,Kushiro,7,0,7,42.97158141,144.3618589
Liwu,Liwu,7,0,7,24.159028,121.661529
Monbetsu,Monbetsu,7,0,7,44.329486,143.37593
Oyabe,Oyabe,7,0,7,36.801946,137.0689578
Shiyang,Shiyang,7,0,7,,
Takahashi.Okayama,Takahashi.Okayama,7,0,7,34.579987,133.713913
Tulufan,Tulufan,7,0,7,,
Wulumuqi,Wulumuqi,7,0,7,,
Meshik,Meshik,7,0,7,56.78653878,-158.6813287
Berg,Berg,7,4,11,-32.74029602,18.16491079
Maningory,Maningory,7,2,9,-17.189306,49.47403
Lokoho,Lokoho,7,0,7,-14.412915,50.180138
Heuningnesrivier,Heuningnesrivier,7,2,9,-34.75089198,20.0600888
Amahlongwa,Amahlongwa,7,1,8,-30.25079386,30.77782249
Great.Lakes.Mongolia,Great.Lakes.Mongolia,7,0,7,,
Conne,Conne,7,1,8,47.71752243,-56.03793009
Povungnituk,Povungnituk,7,0,7,60.04542257,-77.3487352
Namsen,Namsen,7,1,8,64.48016999,11.65626061
Neto,Neto,7,9,16,39.20264607,17.14431109
Rauma,Rauma,7,1,8,62.5807653,7.681357113
San.Leonardo,San.Leonardo,7,2,9,37.993469,13.687917
Volturno,Volturno,7,5,12,41.04536268,13.91351146
Jemaja,Jemaja,7,0,7,2.892222,105.796112
Motunau,Motunau,7,0,7,-43.049446,173.063614
Vasse,Vasse,7,2,9,-33.64735471,115.1974748
Tategami.un.2,Tategami.un.2,7,1,8,34.291389,136.838332
Kuzuryu,Kuzuryu,7,0,7,36.220333,136.135636
Medjerda,Medjerda,7,5,12,37.13350944,10.19308433
Togun,Togun,7,0,7,33.495692,126.439308
Susan.chon,Susan.chon,7,1,8,33.483472,126.398475
Kumnung.ni,Kumnung.ni,7,0,7,33.389583,126.2315467
Sobu.josuji,Sobu.josuji,7,0,7,33.315417,126.167084
Sondang.mot,Sondang.mot,7,0,7,33.243752,126.208749
Tongil.li,Tongil.li,7,0,7,33.235973,126.229309
Bolshoye,Bolshoye,7,0,7,50.773991,156.254608
Pernatoye,Pernatoye,7,0,7,50.059632,155.432845
Capot,Capot,7,3,10,14.848194,-61.077916
Riviere.des.Coulisses,Riviere.des.Coulisses,7,5,12,14.588751,-61.024308
Pilote,Pilote,7,3,10,14.469028,-60.912362
Karja,Karja,7,0,7,58.575417,22.75361
Pidula,Pidula,7,0,7,58.415974,22.094723
Karujarv,Karujarv,7,0,7,58.489307,22.245832
Erin,Erin,7,0,7,10.067083,-61.604305
Hillsborough.Tobago,Hillsborough.Tobago,7,0,7,11.192362,-60.692359
Lambeau,Lambeau,7,1,8,11.179583,-60.742917
Doctors,Doctors,7,0,7,11.312361,-60.527085
Hiva.Oa1,Hiva.Oa1,7,0,7,-9.70258295,-139.0089765
Manniku,Manniku,7,0,7,58.27826569,24.05323327
Shottegat,Shottegat,7,2,9,12.111251,-68.93264
Doggerup,Doggerup,7,0,7,-34.778333,115.979721
Matsuzaki,Matsuzaki,7,2,9,34.75481497,138.7750186
Serebryannoye,Serebryannoye,7,0,7,44.032681,145.864516
Penang.Batu.Maung,Penang.Batu.Maung,7,0,7,5.2875,100.290833
Lemme,Lemme,7,0,7,57.96333576,24.36562178
Jurong,Jurong,7,0,7,1.300889,103.726044
Maavli,Maavli,7,0,7,58.818749,22.888056
San.Mateo.creek,San.Mateo.creek,7,0,7,33.38758884,-117.5914507
Calleguas.creek,Calleguas.creek,7,44,51,34.1054014,-119.0988853
Ventura,Ventura,7,0,7,34.27032375,-119.3124279
Oso.creek,Oso.creek,7,0,7,27.60157459,-97.2983777
Sungai.Kisap,Sungai.Kisap,7,0,7,6.388125986,99.89923898
Gallegos,Gallegos,6,2,8,-51.57458655,-69.46626321
Maldonado,Maldonado,6,0,6,-34.93207135,-54.8622916
Malacara,Malacara,6,0,6,-38.475575,-58.29014468
Laguna.Chasico,Laguna.Chasico,6,0,6,,
Tres.Arroyos,Tres.Arroyos,6,0,6,-38.86749074,-60.08332463
Canada.de.la.Totora,Canada.de.la.Totora,6,0,6,-34.575413,-54.25933103
Japara.Grande,Japara.Grande,6,0,6,-17.17255941,-39.20929008
Santo.Antonio,Santo.Antonio,6,0,6,-16.19933537,-38.96667139
Aguanaval,Aguanaval,6,1,7,,
Big.Sur,Big.Sur,6,2,8,36.27326081,-121.8436173
Bolson.de.Cuatro.Cienegas,Bolson.de.Cuatro.Cienegas,6,0,6,,
Bolson.de.Sandia,Bolson.de.Sandia,6,0,6,,
Concepcion,Concepcion,6,1,7,30.54836776,-112.9704991
La.Grande.Gasp,La.Grande.Gasp,6,1,7,48.39272875,-64.50383548
Mullins,Mullins,6,0,6,17.09289785,-88.27986438
San.Luis.Rey,San.Luis.Rey,6,15,21,33.21231378,-117.395709
Sittee,Sittee,6,0,6,16.85648998,-88.26798878
Suchiate,Suchiate,6,0,6,14.53184016,-92.22573805
Ave,Ave,6,7,13,41.3378582,-8.751315526
Cavone,Cavone,6,5,11,40.28852387,16.77400401
Cixerri,Cixerri,6,5,11,39.259305,9.020693999
Evrotas,Evrotas,6,2,8,36.80903011,22.71096936
Kargi,Kargi,6,1,7,36.59760356,31.80507116
Kifissos.Beo,Kifissos.Beo,6,7,13,38.50362698,23.39913147
Mert,Mert,6,0,6,41.28173773,36.36041271
Pichin.Lora,Pichin.Lora,6,2,8,,
Roya,Roya,6,2,8,43.79129104,7.608464537
Saccione,Saccione,6,0,6,41.93269534,15.13365419
Tambre,Tambre,6,0,6,42.79318847,-8.923529778
Wadi.Hadramaut,Wadi.Hadramaut,6,0,6,15.16633247,51.13330285
Douglas,Douglas,6,1,7,-41.775555,148.275833
Cornella.creek,Cornella.creek,6,1,7,,
Reedy.lake,Reedy.lake,6,1,7,,
Kearney.lake,Kearney.lake,6,1,7,,
Cowal.creek,Cowal.creek,6,0,6,-10.900836,142.313354
Doctors.creek,Doctors.creek,6,0,6,-17.290119,123.607843
Sandy.creek.2,Sandy.creek.2,6,0,6,-21.25017547,149.243362
Nerang,Nerang,6,1,7,-27.989166,153.429993
Hyams.creek,Hyams.creek,6,1,7,-34.617779,150.847504
Myponga,Myponga,6,0,6,-35.37292,138.374923
Thurra,Thurra,6,0,6,-37.784168,149.305831
Surrey,Surrey,6,0,6,-38.257777,141.714447
Montagu,Montagu,6,1,7,-40.75847337,144.9287569
Sheepwash.creek,Sheepwash.creek,6,1,7,-40.89364438,147.5726774
Tomahawk,Tomahawk,6,0,6,-40.86584726,147.7591586
Blythe,Blythe,6,1,7,-41.075001,145.9840254
Henty,Henty,6,2,8,-42.03636719,145.2419245
King.2,King.2,6,1,7,-42.211,145.351533
Rosie.creek,Rosie.creek,6,0,6,-15.402222,136.205361
Cimaja,Cimaja,6,4,10,-6.976111999,106.414168
Gascoyne,Gascoyne,6,1,7,-24.871461,113.633691
Greenough,Greenough,6,1,7,-28.88255994,114.6411597
Hamersley,Hamersley,6,0,6,-33.96767298,119.9066643
Mereubo,Mereubo,6,0,6,4.142073478,96.14074397
Nagan,Nagan,6,0,6,4.064430551,96.23767581
Maduwa,Maduwa,6,0,6,-3.723873941,133.3995242
Musa,Musa,6,0,6,-9.057499999,148.933883
Waria,Waria,6,0,6,-7.829048703,147.6719757
Titiroa,Titiroa,6,1,7,-46.56824886,168.77777
Marokopa,Marokopa,6,2,8,-38.282155,174.715516
Kai.Iwi,Kai.Iwi,6,3,9,-39.882445,174.890305
Whangaehu,Whangaehu,6,6,12,-40.03932877,175.0965443
Waimamaku,Waimamaku,6,0,6,-35.587777,173.417222
Kowai,Kowai,6,2,8,-43.209446,172.759172
Papaka,Papaka,6,0,6,-44.392463,171.263427
Pleasant,Pleasant,6,0,6,-45.586388,170.729722
Popondetta,Popondetta,6,0,6,-9.082605,148.62761
Scott,Scott,6,1,7,-34.31091054,115.2140519
Abogain.Gol,Abogain.Gol,6,0,6,,
Abukuma,Abukuma,6,1,7,38.056111,140.923049
Bakhura,Bakhura,6,0,6,47.43676249,142.7677157
Kuji.Iwate,Kuji.Iwate,6,0,6,40.195351,141.808685
Kyrulka,Kyrulka,6,0,6,45.22417312,147.87084
Oirase,Oirase,6,1,7,40.586216,141.477586
Oota.Hiroshima,Oota.Hiroshima,6,0,6,34.396876,132.452956
Qinghai,Qinghai,6,0,6,,
Saru,Saru,6,0,6,42.50437859,142.0179191
Uranchab,Uranchab,6,0,6,,
Kaminokawa,Kaminokawa,6,0,6,31.61861,130.331391
Bou.Regreg,Bou.Regreg,6,2,8,34.03253404,-6.829885352
El.Harrach,El.Harrach,6,0,6,36.74828772,3.115314693
Awasa.Hayk,Awasa.Hayk,6,0,6,,
Moulouya,Moulouya,6,1,7,35.12057982,-2.326862656
Go,Go,6,0,6,5.200994042,-5.087049965
Coegarivier,Coegarivier,6,1,7,-33.80325941,25.67147772
Eersterivier,Eersterivier,6,1,7,-34.08106015,18.75846959
Sigi.River,Sigi.River,6,0,6,-5.023805671,39.12022
Rianila,Rianila,6,4,10,-18.974029,49.104584
Tensift,Tensift,6,2,8,32.04285427,-9.356321623
Jacarei,Jacarei,6,0,6,-25.49984274,-48.62130563
Arnaud,Arnaud,6,0,6,60.06082125,-70.97616229
Kowhai,Kowhai,6,0,6,-42.41819178,173.6363877
Lake.Eyre,Lake.Eyre,6,0,6,,
Lake.Moore,Lake.Moore,6,2,8,-31.358613,115.500832
Barongarook.creek,Barongarook.creek,6,0,6,,
Thompson.creek,Thompson.creek,6,1,7,-38.306378,144.377822
Old,Old,6,0,6,-43.354168,146.226106
Hay.1,Hay.1,6,1,7,-35.063332,117.455001
Svobodnaya,Svobodnaya,6,0,6,43.85607142,146.8002037
Hamana.ko,Hamana.ko,6,0,6,34.807572,137.658187
Ahaggar,Ahaggar,6,0,6,,
Pyongsa.dong,Pyongsa.dong,6,0,6,33.544582,126.670135
Sinchol.li,Sinchol.li,6,0,6,33.536252,126.611251
Penang.Masdij,Penang.Masdij,6,1,7,5.425557001,100.328056
Arroyo.de.San.Nicolas,Arroyo.de.San.Nicolas,6,0,6,3.756249,8.775696
Vasiku,Vasiku,6,0,6,58.322987,21.956943
Risti,Risti,6,0,6,59.00862006,22.70584257
Leisi,Leisi,6,0,6,58.579862,22.669166
Ogandi,Ogandi,6,0,6,59.01831975,22.53240914
Allika,Allika,6,0,6,58.42514,23.075832
Pahna,Pahna,6,0,6,58.300415,22.86361
Lomala,Lomala,6,0,6,58.165973,22.136388
Punapea,Punapea,6,0,6,58.585416,22.486944
Riksu.Oja,Riksu.Oja,6,0,6,58.185138,22.079722
Jaagarahu.Sadam,Jaagarahu.Sadam,6,0,6,58.389305,21.985277
Tirtsi,Tirtsi,6,0,6,58.485138,22.259167
Shark,Shark,6,0,6,10.820973,-61.129306
Bloody.Bay,Bloody.Bay,6,0,6,11.302638,-60.630139
Delaford.Bay,Delaford.Bay,6,0,6,11.26088679,-60.554585
Alaska.un.1,Alaska.un.1,6,0,6,56.76096005,-157.4909371
Ua.Pou2,Ua.Pou2,6,0,6,-9.38431,-140.036668
Rurutu,Rurutu,6,0,6,-22.45017127,-151.3419938
Rooi,Rooi,6,1,7,12.278473,-69.129302
Riviere.des.Pluies,Riviere.des.Pluies,6,1,7,-20.884583,55.513473
Riviere.des.Remparts,Riviere.des.Remparts,6,1,7,-21.382918,55.627917
Rollingstone.creek,Rollingstone.creek,6,0,6,-19.009166,146.405838
Mae.Kawa,Mae.Kawa,6,2,8,34.308612,136.802215
Slavnaya,Slavnaya,6,0,6,45.498334,148.628326
Tonggimnyong,Tonggimnyong,6,0,6,33.55792,126.7554561
Quinn,Quinn,6,12,18,,
Copiapo,Copiapo,5,3,8,-27.30494705,-70.93367557
Elqui,Elqui,5,1,6,-29.92974212,-71.33983314
Ariro,Ariro,5,0,5,-22.9192641,-44.33771271
Stoney,Stoney,5,1,6,46.70755834,-53.26957346
Cap.Chat,Cap.Chat,5,1,6,49.10437589,-66.68382044
Malbaie,Malbaie,5,1,6,48.60547083,-64.26691124
Nouvelle,Nouvelle,5,1,6,48.10618949,-66.29418329
Petite.Cascapedia,Petite.Cascapedia,5,0,5,48.14765293,-65.84328196
Santa.Maria,Santa.Maria,5,0,5,,
Albegna,Albegna,5,9,14,42.52648097,11.1822458
Basento,Basento,5,6,11,40.33882985,16.81628573
Bradano,Bradano,5,10,15,40.38581045,16.85861419
Lut,Lut,5,5,10,,
Sinni,Sinni,5,12,17,40.15348857,16.6851538
Taravo,Taravo,5,5,10,41.710415,8.825693
Tellaro,Tellaro,5,2,7,36.836529,15.107639
Thjorsa,Thjorsa,5,0,5,63.91464708,-20.68335796
Tiwi,Tiwi,5,0,5,-11.377439,130.7522571
Walker.Aus,Walker.Aus,5,0,5,-13.561667,135.86972
Bluewater.creek,Bluewater.creek,5,0,5,-19.15038994,146.6003875
Alligator.creek,Alligator.creek,5,0,5,-19.270834,146.985001
Proserpine,Proserpine,5,0,5,-20.473611,148.725007
Boyne.Aus,Boyne.Aus,5,0,5,-23.886715,151.326294
Broadwater.creek,Broadwater.creek,5,1,6,-24.416944,152.000275
Little.Para,Little.Para,5,0,5,-34.794724,138.487228
Eleanor,Eleanor,5,0,5,-35.984722,137.249452
Lake.Frome,Lake.Frome,5,0,5,-37.56742118,140.1248566
Blanche.Bay,Blanche.Bay,5,1,6,-38.055894,140.696656
Hovell.creek,Hovell.creek,5,0,5,-38.127468,144.427444
Toomuc.creek,Toomuc.creek,5,0,5,-38.220276,145.44278
Merriman.creek,Merriman.creek,5,0,5,-38.385083,147.181321
Wattle.Hill.creek,Wattle.Hill.creek,5,0,5,-38.363055,141.626664
Powlett,Powlett,5,1,6,-38.583331,145.508896
Emu,Emu,5,1,6,-41.065834,145.925002
Sorell,Sorell,5,1,6,-42.49289,145.465898
Houailou,Houailou,5,2,7,-21.27,165.641663
Jasper,Jasper,5,0,5,,
Waitakaruru,Waitakaruru,5,0,5,-37.210834,175.383895
Ngakawau,Ngakawau,5,0,5,-41.599168,171.881944
Otaio,Otaio,5,0,5,-44.534134,171.192473
Oldfield,Oldfield,5,1,6,-33.87633666,120.7876592
Phillips,Phillips,5,0,5,-33.930496,120.066314
Woyla,Woyla,5,0,5,4.272916,95.962875
Gokase,Gokase,5,1,6,32.588895,131.720658
Kimotsuki,Kimotsuki,5,1,6,31.376591,131.016738
Oita,Oita,5,0,5,33.260194,131.621842
Tokachi,Tokachi,5,0,5,42.706391,143.682784
Koza,Koza,5,0,5,33.52789375,135.816237
Machiya,Machiya,5,0,5,35.006668,136.699998
Bo.Langvlei,Bo.Langvlei,5,2,7,-34.01439249,22.69327843
Draa,Draa,5,1,6,28.68781259,-11.12067483
Lac.Retba,Lac.Retba,5,0,5,14.89167294,-17.19504188
Lake.Magadi.2,Lake.Magadi.2,5,0,5,,
Noun,Noun,5,1,6,29.17685527,-10.38732745
Oued.Seybouse,Oued.Seybouse,5,2,7,36.88261678,7.785748566
Mwena,Mwena,5,0,5,-4.61120991,39.27943922
Sebaou,Sebaou,5,0,5,36.91481989,3.847977259
Lake.Bunyonyi,Lake.Bunyonyi,5,0,5,,
Verlorenvlei,Verlorenvlei,5,3,8,-32.31014428,18.33634491
Ziatine,Ziatine,5,0,5,37.23406003,9.230396898
Tacina,Tacina,5,7,12,38.93002766,16.89410928
Billeroo.creek,Billeroo.creek,5,0,5,,
Tarrabool.lake,Tarrabool.lake,5,0,5,,
Little.Musselroe,Little.Musselroe,5,0,5,-40.773376,148.040788
Fukang,Fukang,5,0,5,,
Maekawa,Maekawa,5,1,6,31.45692926,131.0972063
Picaro,Picaro,5,1,6,36.11652253,-5.461171028
Luzhnanka,Luzhnanka,5,0,5,50.65531208,156.4044091
Penang.Kuala.Jalan.Baharu,Penang.Kuala.Jalan.Baharu,5,0,5,5.337487978,100.1952665
Penang.Nibung,Penang.Nibung,5,1,6,5.359197915,100.3171929
Rio.Consul,Rio.Consul,5,0,5,3.754861,8.80875
Vanajogi,Vanajogi,5,0,5,58.84903,22.443057
Tonija,Tonija,5,0,5,58.369026,22.946944
Himmiste,Himmiste,5,0,5,58.237362,21.97861
Pihla,Pihla,5,0,5,58.982362,22.4825
Marjasoo,Marjasoo,5,0,5,58.556252,23.098612
Abula,Abula,5,0,5,58.426528,22.116945
Luguse,Luguse,5,0,5,58.805694,22.73361
Grande.Trinidad,Grande.Trinidad,5,0,5,10.824029,-61.09903
Maraval,Maraval,5,1,6,10.665971,-61.539028
Cipero,Cipero,5,0,5,10.253473,-61.490417
Madong,Madong,5,1,6,10.089584,-61.88625
Ua.Pou1,Ua.Pou1,5,0,5,-9.382501,-140.036941
Riviere.des.Galets,Riviere.des.Galets,5,0,5,-20.963751,55.278751
Hogans.Lagoon,Hogans.Lagoon,5,0,5,-39.851112,148.079437
Mineralnyi,Mineralnyi,5,0,5,45.257222,148.0967481
Warner.valley,Warner.valley,5,0,5,,
Fagnano,Fagnano,4,2,6,-54.40928258,-69.03623649
Carolina,Carolina,4,0,4,-38.34336682,-57.9664612
Naposta.Chico,Naposta.Chico,4,0,4,-38.94068772,-62.01315336
Puchanquin,Puchanquin,4,0,4,-42.627639,-74.12236
Lago.Buenos.Aires,Lago.Buenos.Aires,4,0,4,-47.8549872,-73.61554538
Cortaderas,Cortaderas,4,0,4,-38.76873992,-59.53744116
Santo.Antonio.Grande,Santo.Antonio.Grande,4,0,4,-9.397749033,-35.49190693
Piraque.Mirim,Piraque.Mirim,4,1,5,-19.9660096,-40.1331116
Valcheta,Valcheta,4,1,5,,
Tulum,Tulum,4,0,4,20.17868346,-87.44745834
Indio,Indio,4,0,4,18.73580124,-88.00755082
San.Javier,San.Javier,4,1,5,25.47984873,-112.0663222
San.Pedro.Mexico,San.Pedro.Mexico,4,2,6,24.42982422,-111.5550077
Sonoyta,Sonoyta,4,1,5,31.25970364,-113.3133691
Asinaro,Asinaro,4,3,7,36.87792281,15.136249
Austari.Jokulsa,Austari.Jokulsa,4,0,4,65.73407232,-19.55741957
Boga,Boga,4,0,4,36.8562933,30.62444998
Bruna,Bruna,4,3,7,42.76547263,10.88477701
Dim,Dim,4,0,4,36.5221382,32.0520066
Fortore,Fortore,4,3,7,41.92716782,15.28689607
Irminio,Irminio,4,2,6,36.769582,14.602361
Jallabi,Jallabi,4,0,4,27.15390647,56.64402814
Jokulsa.a.Fjollum,Jokulsa.a.Fjollum,4,0,4,66.1706807,-16.48800178
Kal.e.Shur,Kal.e.Shur,4,0,4,,
Kerman,Kerman,4,8,12,,
Laxao,Laxao,4,0,4,65.98571224,-17.59461272
Noce,Noce,4,9,13,39.91749175,15.75190378
Salaca,Salaca,4,0,4,57.74384186,24.29957116
Shor,Shor,4,0,4,27.19321372,56.39622964
Sirjan,Sirjan,4,1,5,,
Wadi.Hatta,Wadi.Hatta,4,1,5,24.87849338,56.41530001
Station.creek,Station.creek,4,0,4,-16.19612309,141.3664264
Thomas,Thomas,4,0,4,-33.885276,123.003334
Blue.lake.Aus,Blue.lake.Aus,4,0,4,,
Kilu.Impini.creek,Kilu.Impini.creek,4,0,4,-11.278046,130.509202
Macmillian,Macmillian,4,0,4,-11.92729,142.981553
Claudie,Claudie,4,0,4,-12.84889,143.446397
Berkeley,Berkeley,4,0,4,-14.354722,127.786941
Thompson,Thompson,4,0,4,-14.96544391,128.113616
Charnley,Charnley,4,0,4,-16.400554,124.773331
Trent.Aus,Trent.Aus,4,0,4,-16.606982,123.563857
Tara.creek,Tara.creek,4,0,4,-21.39176283,149.3061958
Shoalwater.creek,Shoalwater.creek,4,0,4,-22.54885616,150.5191423
Littabella.creek,Littabella.creek,4,0,4,-24.594165,152.118897
Ludlow,Ludlow,4,2,6,-33.621095,115.408363
Salt.creek,Salt.creek,4,0,4,-34.587346,135.456269
Parry.Inlet,Parry.Inlet,4,0,4,-35.03574054,117.1600486
Earthquake.Springs.Drain,Earthquake.Springs.Drain,4,3,7,-36.814446,139.851669
Skeleton.creek,Skeleton.creek,4,2,6,-37.922904,144.798585
Chew.Tobacco.creek,Chew.Tobacco.creek,4,0,4,-40.09855086,148.2502134
Pipers,Pipers,4,1,5,-41.00394,147.127991
Little.Henty,Little.Henty,4,1,5,-41.959167,145.202774
Bow,Bow,4,0,4,-35.024723,116.946945
Capel,Capel,4,2,6,-33.509654,115.521408
Chapman,Chapman,4,3,7,-28.731667,114.619447
Hutt,Hutt,4,1,5,-28.22109877,114.30058
King.1,King.1,4,1,5,-35.013603,117.962173
Muir,Muir,4,2,6,,
Kemp.Welch,Kemp.Welch,4,1,5,-10.054668,147.794677
Okuru,Okuru,4,1,5,-43.905678,168.932021
Seaforth,Seaforth,4,1,5,-45.707684,166.957732
Young,Young,4,0,4,-33.845624,121.195678
Kanita,Kanita,4,0,4,41.046058,140.646271
Katase,Katase,4,0,4,35.305,139.480835
Kesen,Kesen,4,0,4,39.00416667,141.6375
Manimala,Manimala,4,0,4,9.01123038,76.50763591
Minamata,Minamata,4,0,4,32.22161371,130.3969988
Moovattupuzha,Moovattupuzha,4,0,4,9.645049233,76.41495652
Ochepukha,Ochepukha,4,0,4,46.936943,143.101395
Ooi,Ooi,4,0,4,34.77934637,138.2919377
Qitai,Qitai,4,0,4,,
Rokkaku.Saga,Rokkaku.Saga,4,0,4,33.184953,130.232743
Sredney,Sredney,4,0,4,44.978611,147.728608
Takase,Takase,4,0,4,40.889388,141.392914
Tonda,Tonda,4,0,4,33.636928,135.391892
Tunaicha,Tunaicha,4,0,4,46.857777,143.164169
Duiwenhoks,Duiwenhoks,4,3,7,-34.35896201,21.00040658
El.Abid,El.Abid,4,1,5,36.91787757,10.7538303
El.Kebir.Tabarka,El.Kebir.Tabarka,4,0,4,36.85159545,7.918763627
El.Madene,El.Madene,4,0,4,37.01499227,8.885627685
Irharhar,Irharhar,4,5,9,,
Miliane,Miliane,4,1,5,36.76362215,10.30649455
Ribi,Ribi,4,0,4,8.246520477,-12.97621537
Assif.Tamraght,Assif.Tamraght,4,0,4,30.5257147,-9.695800715
